Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
19,Sat,2019-09-14,21:00 (02:00),Ceará,0–0,Botafogo (RJ),,Estádio Castelão,Luiz Flávio de Oliveira,Match Report,
19,Sun,2019-09-15,11:00 (16:00),Athl Paranaense,,Avaí,,Estádio Joaquim Américo Guimarães,,,
19,Sun,2019-09-15,11:00 (16:00),Atlético Mineiro,,Internacional,,Estádio Raimundo Sampaio,,,
19,Sun,2019-09-15,16:00 (21:00),Fluminense,,Corinthians,,Estadio Jornalista Mário Filho,,,
19,Sun,2019-09-15,16:00 (21:00),Bahia,,Fortaleza,,Itaipava Arena Fonte Nova,,,
19,Sun,2019-09-15,16:00 (21:00),Grêmio,,Goiás,,Arena do Grêmio,,,
19,Sun,2019-09-15,19:00 (00:00),São Paulo,,CSA,,Estádio do Morumbi,,,
,,,,,,,,,,,
20,Sat,2019-09-21,11:00 (16:00),Botafogo (RJ),,São Paulo,,Estádio Nilton Santos,,,
20,Sat,2019-09-21,17:00 (22:00),Cruzeiro,,Flamengo,,Estádio Governador Magalhães Pinto,,,
20,Sat,2019-09-21,19:00 (00:00),Corinthians,,Bahia,,Arena Corinthians,,,
20,Sat,2019-09-21,21:00 (02:00),Santos,,Grêmio,,Estádio Urbano Caldeira,,,
20,Sun,2019-09-22,11:00 (16:00),Internacional,,Chapecoense,,Estádio José Pinheiro Borba,,,
20,Sun,2019-09-22,16:00 (21:00),Fortaleza,,Palmeiras,,Estádio Castelão,,,
20,Sun,2019-09-22,16:00 (21:00),CSA,,Ceará,,Estádio Rei Pelé,,,
20,Sun,2019-09-22,16:00 (21:00),Vasco da Gama,,Athl Paranaense,,Estádio Club de Regatas Vasco da Gama,,,
20,Sun,2019-09-22,19:00 (00:00),Goiás,,Fluminense,,Estádio de Hailé Pinheiro,,,
20,Mon,2019-09-23,20:00 (01:00),Avaí,,Atlético Mineiro,,Estádio Aderbal Ramos da Silva,,,
,,,,,,,,,,,
21,Wed,2019-09-25,19:30 (00:30),Ceará,,Cruzeiro,,Estádio Castelão,,,
21,Wed,2019-09-25,21:30 (02:30),Flamengo,,Internacional,,Estadio Jornalista Mário Filho,,,
21,Wed,2019-09-25,21:30 (02:30),São Paulo,,Goiás,,Estádio do Morumbi,,,
21,Wed,2019-09-25,21:30 (02:30),Bahia,,Botafogo (RJ),,Itaipava Arena Fonte Nova,,,
21,Thu,2019-09-26,19:15 (00:15),Palmeiras,,CSA,,Allianz Parque,,,
21,Thu,2019-09-26,20:00 (01:00),Fluminense,,Santos,,Estadio Jornalista Mário Filho,,,
21,Thu,2019-09-26,20:00 (01:00),Grêmio,,Avaí,,Arena do Grêmio,,,
21,Thu,2019-09-26,21:30 (02:30),Athl Paranaense,,Fortaleza,,Estádio Joaquim Américo Guimarães,,,
,,,,,,,,,,,
22,Sat,2019-09-28,19:00 (00:00),Flamengo,,São Paulo,,Estadio Jornalista Mário Filho,,,
22,Sun,2019-09-29,11:00 (16:00),Corinthians,,Vasco da Gama,,Arena Corinthians,,,
22,Sun,2019-09-29,16:00 (21:00),Avaí,,Bahia,,Estádio Aderbal Ramos da Silva,,,
22,Sun,2019-09-29,16:00 (21:00),Internacional,,Palmeiras,,Estádio José Pinheiro Borba,,,
22,Sun,2019-09-29,16:00 (21:00),Santos,,CSA,,Estádio Urbano Caldeira,,,
22,Sun,2019-09-29,16:00 (21:00),Fluminense,,Grêmio,,Estadio Jornalista Mário Filho,,,
22,Sun,2019-09-29,19:00 (00:00),Athl Paranaense,,Chapecoense,,Estádio Joaquim Américo Guimarães,,,
22,Sun,2019-09-29,19:00 (00:00),Fortaleza,,Botafogo (RJ),,Estádio Castelão,,,
22,Sun,2019-09-29,19:00 (00:00),Goiás,,Cruzeiro,,Estádio de Hailé Pinheiro,,,
22,Sun,2019-09-29,19:00 (00:00),Atlético Mineiro,,Ceará,,Estádio Raimundo Sampaio,,,
,,,,,,,,,,,
21,Wed,2019-10-02,19:15 (00:15),Atlético Mineiro,,Vasco da Gama,,Estádio Raimundo Sampaio,,,Match Postponed
21,Thu,2019-10-03,20:00 (01:00),Chapecoense,,Corinthians,,Arena Condá,,,Match Postponed
,,,,,,,,,,,
23,Sat,2019-10-05,11:00 (16:00),Cruzeiro,,Internacional,,Estádio Governador Magalhães Pinto,,,
23,Sat,2019-10-05,17:00 (22:00),Vasco da Gama,,Santos,,Estádio Club de Regatas Vasco da Gama,,,
23,Sat,2019-10-05,19:00 (00:00),Bahia,,Athl Paranaense,,Itaipava Arena Fonte Nova,,,
23,Sat,2019-10-05,19:00 (00:00),Palmeiras,,Atlético Mineiro,,Allianz Parque,,,
23,Sun,2019-10-06,16:00 (21:00),Grêmio,,Corinthians,,Arena do Grêmio,,,
23,Sun,2019-10-06,16:00 (21:00),Ceará,,Goiás,,Estádio Castelão,,,
23,Sun,2019-10-06,16:00 (21:00),Botafogo (RJ),,Fluminense,,Estádio Nilton Santos,,,
23,Sun,2019-10-06,19:00 (00:00),CSA,,Avaí,,Estádio Rei Pelé,,,
23,Sun,2019-10-06,19:00 (00:00),São Paulo,,Fortaleza,,Estádio do Morumbi,,,
23,Sun,2019-10-06,19:00 (00:00),Chapecoense,,Flamengo,,Arena Condá,,,
,,,,,,,,,,,
24,Wed,2019-10-09,,Flamengo,,Atlético Mineiro,,Estadio Jornalista Mário Filho,,,
24,Wed,2019-10-09,,Corinthians,,Athl Paranaense,,Arena Corinthians,,,
24,Wed,2019-10-09,,CSA,,Internacional,,Estádio Rei Pelé,,,
24,Wed,2019-10-09,,Fortaleza,,Chapecoense,,Estádio Castelão,,,
24,Wed,2019-10-09,,Grêmio,,Ceará,,Arena do Grêmio,,,
24,Wed,2019-10-09,,Bahia,,São Paulo,,Itaipava Arena Fonte Nova,,,
24,Wed,2019-10-09,,Avaí,,Vasco da Gama,,Estádio Aderbal Ramos da Silva,,,
24,Wed,2019-10-09,,Santos,,Palmeiras,,Estádio Urbano Caldeira,,,
24,Wed,2019-10-09,,Botafogo (RJ),,Goiás,,Estádio Nilton Santos,,,
24,Wed,2019-10-09,,Cruzeiro,,Fluminense,,Estádio Governador Magalhães Pinto,,,
,,,,,,,,,,,
25,Sun,2019-10-13,,Chapecoense,,Cruzeiro,,Arena Condá,,,
25,Sun,2019-10-13,,Internacional,,Santos,,Estádio José Pinheiro Borba,,,
25,Sun,2019-10-13,,Palmeiras,,Botafogo (RJ),,Allianz Parque,,,
25,Sun,2019-10-13,,São Paulo,,Corinthians,,Estádio do Morumbi,,,
25,Sun,2019-10-13,,Goiás,,CSA,,Estádio de Hailé Pinheiro,,,
25,Sun,2019-10-13,,Atlético Mineiro,,Grêmio,,Estádio Raimundo Sampaio,,,
25,Sun,2019-10-13,,Athl Paranaense,,Flamengo,,Estádio Joaquim Américo Guimarães,,,
25,Sun,2019-10-13,,Ceará,,Avaí,,Estádio Castelão,,,
25,Sun,2019-10-13,,Fluminense,,Bahia,,Estadio Jornalista Mário Filho,,,
25,Sun,2019-10-13,,Vasco da Gama,,Fortaleza,,Estádio Club de Regatas Vasco da Gama,,,
,,,,,,,,,,,
26,Wed,2019-10-16,,Vasco da Gama,,Botafogo (RJ),,Estádio Club de Regatas Vasco da Gama,,,
26,Wed,2019-10-16,,CSA,,Atlético Mineiro,,Estádio Rei Pelé,,,
26,Wed,2019-10-16,,Cruzeiro,,São Paulo,,Estádio Governador Magalhães Pinto,,,
26,Wed,2019-10-16,,Fortaleza,,Flamengo,,Estádio Castelão,,,
26,Wed,2019-10-16,,Fluminense,,Athl Paranaense,,Estadio Jornalista Mário Filho,,,
26,Wed,2019-10-16,,Santos,,Ceará,,Estádio Urbano Caldeira,,,
26,Wed,2019-10-16,,Avaí,,Internacional,,Estádio Aderbal Ramos da Silva,,,
26,Wed,2019-10-16,,Palmeiras,,Chapecoense,,Allianz Parque,,,
26,Wed,2019-10-16,,Grêmio,,Bahia,,Arena do Grêmio,,,
26,Wed,2019-10-16,,Goiás,,Corinthians,,Estádio de Hailé Pinheiro,,,
,,,,,,,,,,,
27,Sun,2019-10-20,,Athl Paranaense,,Palmeiras,,Estádio Joaquim Américo Guimarães,,,
27,Sun,2019-10-20,,Internacional,,Vasco da Gama,,Estádio José Pinheiro Borba,,,
27,Sun,2019-10-20,,São Paulo,,Avaí,,Estádio do Morumbi,,,
27,Sun,2019-10-20,,Flamengo,,Fluminense,,Estadio Jornalista Mário Filho,,,
27,Sun,2019-10-20,,Botafogo (RJ),,CSA,,Estádio Nilton Santos,,,
27,Sun,2019-10-20,,Bahia,,Ceará,,Itaipava Arena Fonte Nova,,,
27,Sun,2019-10-20,,Chapecoense,,Goiás,,Arena Condá,,,
27,Sun,2019-10-20,,Atlético Mineiro,,Santos,,Estádio Raimundo Sampaio,,,
27,Sun,2019-10-20,,Fortaleza,,Grêmio,,Estádio Castelão,,,
27,Sun,2019-10-20,,Corinthians,,Cruzeiro,,Arena Corinthians,,,
,,,,,,,,,,,
28,Sun,2019-10-27,,Avaí,,Palmeiras,,Estádio Aderbal Ramos da Silva,,,
28,Sun,2019-10-27,,Ceará,,Vasco da Gama,,Estádio Castelão,,,
28,Sun,2019-10-27,,Flamengo,,CSA,,Estadio Jornalista Mário Filho,,,
28,Sun,2019-10-27,,Athl Paranaense,,Goiás,,Estádio Joaquim Américo Guimarães,,,
28,Sun,2019-10-27,,Grêmio,,Botafogo (RJ),,Arena do Grêmio,,,
28,Sun,2019-10-27,,Fluminense,,Chapecoense,,Estadio Jornalista Mário Filho,,,
28,Sun,2019-10-27,,São Paulo,,Atlético Mineiro,,Estádio do Morumbi,,,
28,Sun,2019-10-27,,Corinthians,,Santos,,Arena Corinthians,,,
28,Sun,2019-10-27,,Bahia,,Internacional,,Itaipava Arena Fonte Nova,,,
28,Sun,2019-10-27,,Cruzeiro,,Fortaleza,,Estádio Governador Magalhães Pinto,,,
,,,,,,,,,,,
29,Wed,2019-10-30,,CSA,,Corinthians,,Estádio Rei Pelé,,,
29,Wed,2019-10-30,,Goiás,,Flamengo,,Estádio de Hailé Pinheiro,,,
29,Wed,2019-10-30,,Atlético Mineiro,,Chapecoense,,Estádio Raimundo Sampaio,,,
29,Wed,2019-10-30,,Vasco da Gama,,Grêmio,,Estádio Club de Regatas Vasco da Gama,,,
29,Wed,2019-10-30,,Palmeiras,,São Paulo,,Allianz Parque,,,
29,Wed,2019-10-30,,Santos,,Bahia,,Estádio Urbano Caldeira,,,
29,Wed,2019-10-30,,Avaí,,Fortaleza,,Estádio Aderbal Ramos da Silva,,,
29,Wed,2019-10-30,,Internacional,,Athl Paranaense,,Estádio José Pinheiro Borba,,,
29,Wed,2019-10-30,,Botafogo (RJ),,Cruzeiro,,Estádio Nilton Santos,,,
29,Wed,2019-10-30,,Ceará,,Fluminense,,Estádio Castelão,,,
,,,,,,,,,,,
30,Sun,2019-11-03,,Athl Paranaense,,CSA,,Estádio Joaquim Américo Guimarães,,,
30,Sun,2019-11-03,,Fluminense,,Vasco da Gama,,Estadio Jornalista Mário Filho,,,
30,Sun,2019-11-03,,Goiás,,Avaí,,Estádio de Hailé Pinheiro,,,
30,Sun,2019-11-03,,Palmeiras,,Ceará,,Allianz Parque,,,
30,Sun,2019-11-03,,Chapecoense,,São Paulo,,Arena Condá,,,
30,Sun,2019-11-03,,Grêmio,,Internacional,,Arena do Grêmio,,,
30,Sun,2019-11-03,,Santos,,Botafogo (RJ),,Estádio Urbano Caldeira,,,
30,Sun,2019-11-03,,Fortaleza,,Atlético Mineiro,,Estádio Castelão,,,
30,Sun,2019-11-03,,Cruzeiro,,Bahia,,Estádio Governador Magalhães Pinto,,,
30,Sun,2019-11-03,,Flamengo,,Corinthians,,Estadio Jornalista Mário Filho,,,
,,,,,,,,,,,
31,Wed,2019-11-06,,Atlético Mineiro,,Goiás,,Estádio Raimundo Sampaio,,,
31,Wed,2019-11-06,,Corinthians,,Fortaleza,,Arena Corinthians,,,
31,Wed,2019-11-06,,Vasco da Gama,,Palmeiras,,Estádio Club de Regatas Vasco da Gama,,,
31,Wed,2019-11-06,,Ceará,,Internacional,,Estádio Castelão,,,
31,Wed,2019-11-06,,Botafogo (RJ),,Flamengo,,Estádio Nilton Santos,,,
31,Wed,2019-11-06,,Athl Paranaense,,Cruzeiro,,Estádio Joaquim Américo Guimarães,,,
31,Wed,2019-11-06,,Bahia,,Chapecoense,,Itaipava Arena Fonte Nova,,,
31,Wed,2019-11-06,,Grêmio,,CSA,,Arena do Grêmio,,,
31,Wed,2019-11-06,,São Paulo,,Fluminense,,Estádio do Morumbi,,,
31,Wed,2019-11-06,,Avaí,,Santos,,Estádio Aderbal Ramos da Silva,,,
,,,,,,,,,,,
32,Sun,2019-11-10,,Internacional,,Fluminense,,Estádio José Pinheiro Borba,,,
32,Sun,2019-11-10,,Cruzeiro,,Atlético Mineiro,,Estádio Governador Magalhães Pinto,,,
32,Sun,2019-11-10,,CSA,,Vasco da Gama,,Estádio Rei Pelé,,,
32,Sun,2019-11-10,,Fortaleza,,Ceará,,Estádio Castelão,,,
32,Sun,2019-11-10,,Botafogo (RJ),,Avaí,,Estádio Nilton Santos,,,
32,Sun,2019-11-10,,Goiás,,Santos,,Estádio de Hailé Pinheiro,,,
32,Sun,2019-11-10,,Flamengo,,Bahia,,Estadio Jornalista Mário Filho,,,
32,Sun,2019-11-10,,Palmeiras,,Corinthians,,Allianz Parque,,,
32,Sun,2019-11-10,,Chapecoense,,Grêmio,,Arena Condá,,,
32,Sun,2019-11-10,,São Paulo,,Athl Paranaense,,Estádio do Morumbi,,,
,,,,,,,,,,,
33,Sun,2019-11-17,,Bahia,,Palmeiras,,Itaipava Arena Fonte Nova,,,
33,Sun,2019-11-17,,Chapecoense,,Ceará,,Arena Condá,,,
33,Sun,2019-11-17,,Grêmio,,Flamengo,,Arena do Grêmio,,,
33,Sun,2019-11-17,,Fortaleza,,CSA,,Estádio Castelão,,,
33,Sun,2019-11-17,,Vasco da Gama,,Goiás,,Estádio Club de Regatas Vasco da Gama,,,
33,Sun,2019-11-17,,Santos,,São Paulo,,Estádio Urbano Caldeira,,,
33,Sun,2019-11-17,,Fluminense,,Atlético Mineiro,,Estadio Jornalista Mário Filho,,,
33,Sun,2019-11-17,,Athl Paranaense,,Botafogo (RJ),,Estádio Joaquim Américo Guimarães,,,
33,Sun,2019-11-17,,Corinthians,,Internacional,,Arena Corinthians,,,
33,Sun,2019-11-17,,Cruzeiro,,Avaí,,Estádio Governador Magalhães Pinto,,,
,,,,,,,,,,,
34,Sun,2019-11-24,,Avaí,,Chapecoense,,Estádio Aderbal Ramos da Silva,,,
34,Sun,2019-11-24,,Internacional,,Fortaleza,,Estádio José Pinheiro Borba,,,
34,Sun,2019-11-24,,Palmeiras,,Grêmio,,Allianz Parque,,,
34,Sun,2019-11-24,,Atlético Mineiro,,Athl Paranaense,,Estádio Raimundo Sampaio,,,
34,Sun,2019-11-24,,CSA,,Fluminense,,Estádio Rei Pelé,,,
34,Sun,2019-11-24,,Goiás,,Bahia,,Estádio de Hailé Pinheiro,,,
34,Sun,2019-11-24,,Botafogo (RJ),,Corinthians,,Estádio Nilton Santos,,,
34,Sun,2019-11-24,,Flamengo,,Vasco da Gama,,Estadio Jornalista Mário Filho,,,
34,Sun,2019-11-24,,Santos,,Cruzeiro,,Estádio Urbano Caldeira,,,
34,Sun,2019-11-24,,Ceará,,São Paulo,,Estádio Castelão,,,
,,,,,,,,,,,
35,Wed,2019-11-27,,Chapecoense,,Botafogo (RJ),,Arena Condá,,,
35,Wed,2019-11-27,,Internacional,,Goiás,,Estádio José Pinheiro Borba,,,
35,Wed,2019-11-27,,Athl Paranaense,,Grêmio,,Estádio Joaquim Américo Guimarães,,,
35,Wed,2019-11-27,,São Paulo,,Vasco da Gama,,Estádio do Morumbi,,,
35,Wed,2019-11-27,,Fortaleza,,Santos,,Estádio Castelão,,,
35,Wed,2019-11-27,,Bahia,,Atlético Mineiro,,Itaipava Arena Fonte Nova,,,
35,Wed,2019-11-27,,Fluminense,,Palmeiras,,Estadio Jornalista Mário Filho,,,
35,Wed,2019-11-27,,Corinthians,,Avaí,,Arena Corinthians,,,
35,Wed,2019-11-27,,Cruzeiro,,CSA,,Estádio Governador Magalhães Pinto,,,
35,Wed,2019-11-27,,Flamengo,,Ceará,,Estadio Jornalista Mário Filho,,,
,,,,,,,,,,,
36,Sun,2019-12-01,,Avaí,,Fluminense,,Estádio Aderbal Ramos da Silva,,,
36,Sun,2019-12-01,,Palmeiras,,Flamengo,,Allianz Parque,,,
36,Sun,2019-12-01,,Vasco da Gama,,Cruzeiro,,Estádio Club de Regatas Vasco da Gama,,,
36,Sun,2019-12-01,,Ceará,,Athl Paranaense,,Estádio Castelão,,,
36,Sun,2019-12-01,,Goiás,,Fortaleza,,Estádio de Hailé Pinheiro,,,
36,Sun,2019-12-01,,CSA,,Bahia,,Estádio Rei Pelé,,,
36,Sun,2019-12-01,,Grêmio,,São Paulo,,Arena do Grêmio,,,
36,Sun,2019-12-01,,Atlético Mineiro,,Corinthians,,Estádio Raimundo Sampaio,,,
36,Sun,2019-12-01,,Santos,,Chapecoense,,Estádio Urbano Caldeira,,,
36,Sun,2019-12-01,,Botafogo (RJ),,Internacional,,Estádio Nilton Santos,,,
,,,,,,,,,,,
37,Wed,2019-12-04,,Ceará,,Corinthians,,Estádio Castelão,,,
37,Wed,2019-12-04,,Grêmio,,Cruzeiro,,Arena do Grêmio,,,
37,Wed,2019-12-04,,Bahia,,Vasco da Gama,,Itaipava Arena Fonte Nova,,,
37,Wed,2019-12-04,,Atlético Mineiro,,Botafogo (RJ),,Estádio Raimundo Sampaio,,,
37,Wed,2019-12-04,,Fluminense,,Fortaleza,,Estadio Jornalista Mário Filho,,,
37,Wed,2019-12-04,,Chapecoense,,CSA,,Arena Condá,,,
37,Wed,2019-12-04,,Flamengo,,Avaí,,Estadio Jornalista Mário Filho,,,
37,Wed,2019-12-04,,Palmeiras,,Goiás,,Allianz Parque,,,
37,Wed,2019-12-04,,São Paulo,,Internacional,,Estádio do Morumbi,,,
37,Wed,2019-12-04,,Athl Paranaense,,Santos,,Estádio Joaquim Américo Guimarães,,,
,,,,,,,,,,,
38,Sun,2019-12-08,,Internacional,,Atlético Mineiro,,Estádio José Pinheiro Borba,,,
38,Sun,2019-12-08,,CSA,,São Paulo,,Estádio Rei Pelé,,,
38,Sun,2019-12-08,,Santos,,Flamengo,,Estádio Urbano Caldeira,,,
38,Sun,2019-12-08,,Botafogo (RJ),,Ceará,,Estádio Nilton Santos,,,
38,Sun,2019-12-08,,Vasco da Gama,,Chapecoense,,Estádio Club de Regatas Vasco da Gama,,,
38,Sun,2019-12-08,,Goiás,,Grêmio,,Estádio de Hailé Pinheiro,,,
38,Sun,2019-12-08,,Corinthians,,Fluminense,,Arena Corinthians,,,
38,Sun,2019-12-08,,Fortaleza,,Bahia,,Estádio Castelão,,,
38,Sun,2019-12-08,,Cruzeiro,,Palmeiras,,Estádio Governador Magalhães Pinto,,,
38,Sun,2019-12-08,,Avaí,,Athl Paranaense,,Estádio Aderbal Ramos da Silva,,,
